key,lat,lng
Seattle|Bailey Gatzert Elementary,47.6013462,-122.31535
Seattle|Ballard High,47.6765845,-122.3749933
Seattle|Beacon Hill Int'l Elementary,47.5847511,-122.3150737
Seattle|Broadview-Thomson K-8,47.7244512,-122.3550284
Seattle|Bryant Elementary,47.6719448,-122.2920437
Seattle|Catharine Blaine K-8,47.6426552,-122.4000459
Seattle|Cedar Park Elementary,47.72623,-122.2869406
Seattle|Chief Sealth Int'l High,47.5291906,-122.3658685
Seattle|Cleveland High,47.5523487,-122.3144676
Seattle|Columbia Elementary,47.5580267,-122.2874647
Seattle|Concord Int'l Elementary,47.5236825,-122.3249683
Seattle|Cooper (Pathfinder) Elementary,47.5626809,-122.3575756
Seattle|Daniel Bagley Elementary,47.6863426,-122.3421969
Seattle|Dearborn Park Intl'l Elementary,47.5522926,-122.2966377
Seattle|Denny Int'l Middle School (new),47.5305545,-122.3654921
Seattle|Dunlap Elementary,47.5251552,-122.274709
Seattle|Eckstein Middle,47.6828126,-122.2952756
Seattle|Emerson Elementary,47.5146341,-122.2585586
Seattle|Fairmount Park Elementary,47.5522795,-122.3804205
Seattle|Franklin High,47.576387,-122.2929273
Seattle|Frantz Coe Elementary,47.6407078,-122.3658648
Seattle|Garfield High,47.6055843,-122.3019022
Seattle|Gatewood Elementary,47.5401541,-122.3884746
Seattle|Graham Hill Elementary,47.5458503,-122.26839
Seattle|Green Lake Elementary,47.6761522,-122.3286276
Seattle|Greenwood Elementary,47.687157,-122.3599611
Seattle|Hamilton Int'l Middle,47.6570154,-122.3380332
Seattle|Hawthorne Elementary,47.5658239,-122.2830952
Seattle|Highland Park Elementary,47.5251066,-122.3486479
Seattle|Hughes Elementary,47.532822,-122.3750137
Seattle|Ingraham Int'l High,47.7264175,-122.3373669
Seattle|Jane Addams Middle,47.7099003,-122.2924152
Seattle|John Hay Elementary,47.6329216,-122.3519889
Seattle|John Marshall (Hazel Wolf K-8),47.6771194,-122.3226285
Seattle|John Muir Elementary,47.5735203,-122.2906108
Seattle|John Rogers Elementary,47.7073888,-122.2850292
Seattle|John Stanford Int'l Elementary,47.6572716,-122.3236971
Seattle|Kimball Elementary,47.574771,-122.3029851
Seattle|Lafayette Elementary,47.5796387,-122.3869161
Seattle|Laurelhurst Elementary,47.6622029,-122.278116
Seattle|Lawton Elementary,47.6568827,-122.3906768
Seattle|Leschi Elementary,47.6019614,-122.2919638
Seattle|Lincoln (Accelerated),47.659967,-122.340189
Seattle|Louisa Boren (STEM),47.5484028,-122.3625322
Seattle|Lowell Elementary,47.6243551,-122.3181298
Seattle|Loyal Heights Elementary,47.686579,-122.3889945
Seattle|Madison Middle,47.5729741,-122.3898292
Seattle|Madrona K-8,47.6124909,-122.2905764
Seattle|Magnolia Elementary,47.6405872,-122.3927441
Seattle|Mann (Nova) High,47.6085027,-122.301082
Seattle|Maple Elementary,47.5580107,-122.3183769
Seattle|Martin Luther King Junior Elementary School (new),47.5418636,-122.2769642
Seattle|McClure Middle,47.6370178,-122.3587045
Seattle|McDonald Int'l Elementary,47.668178,-122.3265506
Seattle|McGilvra Elementary,47.6340018,-122.2846886
Seattle|Meany Middle,47.6217993,-122.304966
Seattle|Mercer Int'l Middle,47.5640782,-122.3113453
Seattle|Monroe (Salmon Bay K-8),47.676206,-122.380528
Seattle|Montlake Elementary,47.640776,-122.304102
Seattle|Nathan Hale High,47.7076311,-122.295443
Seattle|North Beach Elementary,47.6947246,-122.387316
Seattle|North Queen Anne Elementary,47.6463137,-122.3591411
Seattle|Northgate Elementary,47.7147022,-122.3290688
Seattle|Olympic View Elementary,47.6979832,-122.3210876
Seattle|Queen Anne (John Hay) Elementary,47.6380812,-122.3489232
Seattle|Rainier Beach High,47.5237456,-122.2651726
Seattle|Rainier View Elementary,47.4988878,-122.2628399
Seattle|Roosevelt High,47.6768196,-122.3127351
Seattle|Roxhill Elementary,47.5177195,-122.3708341
Seattle|Sacajawea Elementary,47.6985566,-122.3071152
Seattle|Sand Point Elementary,47.6735374,-122.2634204
Seattle|Sanislo Elementary,47.5396003,-122.3588034
Seattle|Seward (TOPS) K-8,47.6425198,-122.3236177
Seattle|South Lake High,47.525823,-122.2706659
Seattle|South Shore K-8,47.5237719,-122.2719514
Seattle|Stevens Elementary,47.631852,-122.3082799
Seattle|T.T. Minor World,47.6130934,-122.3092244
Seattle|Thornton Creek Alt. (Decatur) Elementary,47.685686,-122.282325
"Seattle|Thornton Creek Elementary School (New, open in Sept. 2016)",47.68504868,-122.2821507
Seattle|Thurgood Marshall (Colman) Elementary,47.5910759,-122.2990058
Seattle|Van Asselt (New) Elementary,47.5290145,-122.2886431
Seattle|Van Asselt (Old) Elementary,47.5384478,-122.2963403
Seattle|View Ridge Elementary,47.6805527,-122.2752378
Seattle|Viewlands Elementary,47.7060937,-122.3609789
Seattle|Washington Middle,47.5983927,-122.3043517
Seattle|Wedgwood Elementary,47.6903827,-122.2968835
Seattle|West Seattle Elementary,47.541692,-122.3738
Seattle|West Seattle High,47.5771378,-122.384575
Seattle|West Woodland Elementary,47.6704954,-122.3620776
Seattle|Whitman Middle,47.6963958,-122.3774499
Seattle|Whittier Elementary,47.6835544,-122.3735587
Seattle|Whitworth (Orca K-8),47.5547177,-122.2757649
Seattle|Wilson-Pacific (old),47.6946355,-122.3408092
Seattle|Wing Luke Elementary,47.5309404,-122.2850499
Sedro-Woolley|Big Lake Elementary,48.401955,-122.24192
Sedro-Woolley|Cascade Middle,48.512176,-122.22497
Sedro-Woolley|Central Elementary,48.501074,-122.2307
Sedro-Woolley|Clear Lake Elementary,48.464762,-122.23351
Sedro-Woolley|Evergreen Elementary,48.513394,-122.22067
Sedro-Woolley|Good Beginnings Center,48.507973,-122.2527
Sedro-Woolley|Lyman Elementary,48.528,-122.0696
Sedro-Woolley|Mary Purcell Elementary,48.50013,-122.22918
Sedro-Woolley|Samish Elementary,48.586211,-122.22508
Sedro-Woolley|Sedro Woolley Senior High,48.502,-122.237
Sedro-Woolley|State Street High,48.504,-122.2273
Selah|John Campbell Primary,46.657977,-120.5305
Selah|Robert S. Lince Elementary,46.653764,-120.53364
Selah|Selah High,46.6634,-120.5304
Selah|Selah Intermediate,46.656938,-120.54835
Selah|Selah Middle School (New),46.659784,-120.52899
Selkirk|Selkirk Elementary,48.861105,-117.3740088
Selkirk|Selkirk Junior Senior High,48.81849,-117.39819
Sequim|Greywolf Elementary,48.0814864,-123.1743741
Sequim|Helen Haller Elementary,48.0836525,-123.1093548
Sequim|Sequim Community,48.0831369,-123.106058
Sequim|Sequim District Office,48.0836167,-123.1027191
Sequim|Sequim Middle,48.0863422,-123.1069322
Sequim|Sequim Senior High,48.0848668,-123.1037484
Sequim|Sequim Transportation Garage,48.0718789,-123.1085497
Shaw Island|Shaw Island,48.57239,-122.96178
Shelton|Bordeaux Elementary,47.2010842,-123.0992395
Shelton|CHOICE Alternative,47.2157574,-123.1088218
Shelton|District Administration Center,47.20789193,-123.1010308
Shelton|Evergreen Elementary,47.2149726,-123.1096257
Shelton|Facilities and Maintenance Shop,47.22571897,-123.0750671
Shelton|Mountain View Elementary,47.2274146,-123.1182964
Shelton|Oakland Bay Junior High,47.2327981,-123.1203308
Shelton|Olympic Middle,47.2287487,-123.1162227
Shelton|Shelton High,47.2365156,-123.1227915
Shelton|Transportation Maintenance Center,47.237273,-123.120481
Shoreline|Albert Einstein Middle,47.769629,-122.3628
Shoreline|Aldercrest Elementary,47.773821,-122.299089
Shoreline|Briarcrest Elementary,47.74185,-122.29747
Shoreline|Brookside Elementary,47.75478,-122.28965
Shoreline|Cedarbrook Elementary,47.764892,-122.308464
Shoreline|District Transportation Center,47.7488255,-122.3147015
Shoreline|District Warehouse and Central Kitchen,47.7444459,-122.3062117
Shoreline|Echo Lake Elementary,47.770068,-122.33827
Shoreline|Highland Terrace Elementary,47.745709,-122.35855
Shoreline|Kellogg Middle,47.744846,-122.30307
Shoreline|Lake Forest Park Elementary,47.763057,-122.28784
Shoreline|Melvin G. Syre Elementary,47.77164,-122.3724473
Shoreline|Meridian Park Elementary,47.7549938,-122.3357766
Shoreline|North City Elementary,47.76726,-122.32025
Shoreline|Parkwood Elementary,47.740574,-122.33661
Shoreline|Ridgecrest Elementary,47.749139,-122.318504
Shoreline|Shorecrest High,47.741015,-122.30312
Shoreline|Shoreline Center,47.764583,-122.3293873
Shoreline|Shoreline Children's Center,47.7523848,-122.3361245
Shoreline|Shorewood High,47.753819,-122.35029
Skamania|Skamania Elementary,45.617078,-122.04811
Skykomish|Skykomish Community Center,47.709336,-121.361761
Skykomish|Skykomish,47.709326,-121.3624
Snohomish|AIM High & Middle,47.926663,-122.087057
Snohomish|Cascade View Elementary,47.9405,-122.0868
Snohomish|Cathcart Elementary,47.8273,-122.1222
Snohomish|Centennial Middle,47.9687,-122.0672
Snohomish|Central Elementary,47.9141,-122.0922
Snohomish|Dutch Hill Elementary,47.921478,-122.05458
Snohomish|Emerson Elementary,47.9251,-122.0844
Snohomish|Glacier Peak High,47.867912,-122.13315
Snohomish|Little Cedars Elementary,47.865205,-122.13349
Snohomish|Machias Elementary,47.99345,-122.03077
Snohomish|Operation Center Transportation,47.954007,-122.117846
Snohomish|Resource and Service Center,47.931887,-122.098832
Snohomish|Riverview Elementary,47.9375,-122.13264
Snohomish|Seattle Hill Elementary,47.8818,-122.162
Snohomish|Snohomish High,47.919,-122.0994
Snohomish|Totem Falls Elementary,47.8668,-122.1445
Snohomish|Valley View Middle,47.8672,-122.101
Snoqualmie Valley|Cascade View Elementary,47.5321365,-121.8758
Snoqualmie Valley|Chief Kanim Middle,47.569621,-121.90512
Snoqualmie Valley|Edwin R. Opstad Elementary,47.4801619,-121.7665201
Snoqualmie Valley|Fall City Elementary,47.5694075,-121.8959778
Snoqualmie Valley|Mount Si High,47.5228042,-121.8166999
Snoqualmie Valley|Mount Si High School Freshman Campus,47.5179222,-121.8140245
Snoqualmie Valley|North Bend Elementary,47.4941638,-121.7791725
Snoqualmie Valley|Snoqualmie Elementary,47.5235424,-121.8099315
Snoqualmie Valley|Twin Falls Middle,47.4732458,-121.714219
Snoqualmie Valley|Two Rivers,47.4961876,-121.7821615
Soap Lake|Smokiam Alternative High,47.38988,-119.48788
Soap Lake|Soap Lake Elementary,47.38682,-119.49727
Soap Lake|Soap Lake Middle and High,47.38682,-119.49727
South Bend|Chauncey Davis Elementary,46.6618834,-123.7907899
South Bend|South Bend Jr/Sr High,46.6620533,-123.7917025
South Kitsap|Burley Glenwood Elementary,47.4386475,-122.6481583
South Kitsap|Cedar Heights Junior High,47.5157489,-122.6536483
South Kitsap|East Port Orchard Elementary,47.5242055,-122.6273535
South Kitsap|Hidden Creek Elementary,47.4991083,-122.6198931
South Kitsap|John Sedgwick Junior High,47.5058916,-122.5313476
South Kitsap|Madrona Heights,47.529406,-122.6003481
South Kitsap|Manchester Elementary,47.5511469,-122.555585
South Kitsap|Marcus Whitman Junior High,47.528451,-122.6030455
South Kitsap|Mullenix Ridge Elementary,47.4677312,-122.6037968
South Kitsap|Olalla Elementary,47.4321193,-122.5715646
South Kitsap|Orchard Heights Elementary,47.5274366,-122.5994753
South Kitsap|Sidney Glen Elementary,47.50622,-122.6539017
South Kitsap|South Colby Elementary,47.5182594,-122.545477
South Kitsap|South Kitsap High,47.5378752,-122.6244333
South Kitsap|Sunnyslope Elementary,47.5112621,-122.7305071
South Whidbey|Admin/Maintenance/Transportation,48.003043,-122.24433
South Whidbey|Langley Middle,48.03469,-122.40395
South Whidbey|Old Bayview,48.007307,-122.46196
South Whidbey|South Whidbey Academy,48.0258674,-122.4556214
South Whidbey|South Whidbey Elementary,48.014253,-122.4114
South Whidbey|South Whidbey High,48.005326,-122.41006
Southside|Southside Elementary,47.198497,-123.0557
Spokane|Adams Elementary,47.6212554,-117.3678705
Spokane|Administration Building,47.659114,-117.415891
Spokane|Arlington Elementary,47.7162151,-117.3724946
Spokane|Audubon Elementary,47.6797928,-117.4423343
Spokane|Balboa Elementary,47.7181245,-117.4563643
Spokane|Bancroft (The Community School),47.6720715,-117.4278939
Spokane|Bemiss Elementary,47.6890775,-117.3751348
Spokane|Browne Elementary,47.7041147,-117.4641939
Spokane|Bryant Center,47.6651838,-117.4365958
Spokane|Chase Middle,47.6225424,-117.3399885
Spokane|Cooper Elementary,47.6875607,-117.3587016
Spokane|Ferris High,47.6201678,-117.3646496
Spokane|Finch Elementary,47.6921938,-117.4526632
Spokane|Franklin Elementary,47.6404356,-117.3712135
Spokane|Garfield Elementary,47.6770675,-117.4151016
Spokane|Garland Elementary,47.6936872,-117.4425321
Spokane|Garry Middle,47.7104776,-117.3985189
Spokane|Glover Middle,47.6978615,-117.4456325
Spokane|Grant Elementary,47.6469811,-117.3910538
Spokane|Hamblen Elementary,47.6176553,-117.3800079
Spokane|Havermale (Montessori),47.6766138,-117.4317253
Spokane|Holmes Elementary,47.6693433,-117.4505019
Spokane|Hutton Elementary,47.632594,-117.3966717
Spokane|Indian Trail Elementary,47.7210815,-117.4724332
Spokane|Jefferson Elementary School (new),47.62090695,-117.4084496
Spokane|Jefferson Elementary School (old),47.6213706,-117.4092298
Spokane|Lewis and Clark High,47.6522266,-117.4202763
Spokane|Libby Center,47.6561145,-117.3677194
Spokane|Lidgerwood Elementary,47.7082025,-117.4044497
Spokane|Lincoln Heights Elementary,47.6341457,-117.3624372
Spokane|Linwood Elementary,47.7226554,-117.4238391
Spokane|Logan Elementary,47.6787791,-117.3943483
Spokane|Longfellow Elementary,47.6917099,-117.3972287
Spokane|Madison Elementary,47.7085974,-117.4161743
Spokane|Moran Prairie Elementary,47.6011222,-117.3484156
Spokane|Mullan Road Elementary,47.5961233,-117.372692
Spokane|NEW Tech Skills Center,47.695965,-117.3684204
Spokane|North Central High,47.6720292,-117.4200219
Spokane|Pratt (Eagle Peak),47.6534808,-117.3112675
Spokane|Regal Elementary,47.6973578,-117.3700536
Spokane|Ridgeview Elementary,47.7093706,-117.4342914
Spokane|Rogers High,47.6994256,-117.3854778
Spokane|Roosevelt Elementary,47.6423537,-117.4144329
Spokane|Sacajawea Middle,47.6251885,-117.405569
Spokane|Salk Middle School (old),47.7168657,-117.4495402
Spokane|Shadle Park High,47.6984022,-117.4366609
Spokane|Shaw Middle,47.696835,-117.3725552
Spokane|Sheridan Elementary,47.6521687,-117.3553831
Spokane|Stevens Elementary,47.6711637,-117.3849113
Spokane|Westview Elementary,47.713263,-117.4643739
Spokane|Whitman Elementary,47.7069599,-117.3865008
Spokane|Willard Elementary,47.6978879,-117.4199019
Spokane|Wilson Elementary,47.6315886,-117.4255422
Spokane|Woodridge Elementary,47.7459399,-117.4824966
Sprague|Sprague Elementary,47.2960159,-117.9805848
Sprague|Sprague High,47.2960646,-117.9813179
St. John|St John Elementary,47.0876577,-117.5851369
St. John|St John-Endicott High,47.0876,-117.5855
Stanwood-Camano|Cedarhome Elementary,48.249445,-122.32375
Stanwood-Camano|Church Creek-Lincoln Hill,48.2424,-122.3363
Stanwood-Camano|Elger Bay Elementary,48.144684,-122.46848
Stanwood-Camano|Port Susan Middle,48.238735,-122.33466
Stanwood-Camano|Stanwood Elementary,48.24515,-122.37244
Stanwood-Camano|Stanwood High,48.2421,-122.3325
Stanwood-Camano|Stanwood Middle,48.2426,-122.3605
Stanwood-Camano|Twin City Elementary,48.2345,-122.329
Stanwood-Camano|Utsalady Elementary,48.234402,-122.46778
Star|Star Elementary,46.442019,-118.71762
Stehekin|Stehekin Elementary,48.378363,-120.82144
Steilacoom Hist.|1918 Building,47.1694231,-122.5988152
Steilacoom Hist.|Anderson Island Elementary,47.1628471,-122.7129184
Steilacoom Hist.|Cherrydale Primary,47.1655596,-122.5882843
Steilacoom Hist.|Chloe Clark Elementary,47.0973101,-122.6392832
Steilacoom Hist.|Pioneer Middle,47.1010246,-122.6498227
Steilacoom Hist.|Saltars Point Elementary,47.1637316,-122.6094603
Steilacoom Hist.|Steilacoom High,47.1791408,-122.575046
Steptoe|Steptoe Elementary,47.005527,-117.35111
Stevenson-Carson|Carson Elementary,45.7264133,-121.812741
Stevenson-Carson|Stevenson Elementary,45.6958534,-121.8848183
Stevenson-Carson|Stevenson High,45.7011803,-121.887398
Stevenson-Carson|Wind River Education Center,45.726452,-121.8111408
Sultan|Gold Bar Elementary,47.857324,-121.69649
Sultan|Sultan Elementary,47.866044,-121.81512
Sultan|Sultan Middle,47.8698,-121.8177
Sultan|Sultan Senior High,47.8738,-121.815
Summit Valley|Summit Valley,48.3072,-117.9765
Sumner|Bonney Lake Elementary,47.1845442,-122.1781994
Sumner|Bonney Lake High,47.1589453,-122.1685138
Sumner|Crestwood Elementary,47.2198171,-122.2013659
Sumner|Daffodil Valley Elementary,47.2079465,-122.2284043
Sumner|Eismann Elementary,47.1304362,-122.1750922
Sumner|Emerald Hills Elementary,47.2020021,-122.1692361
Sumner|Lakeridge Middle,47.202786,-122.1896759
Sumner|Liberty Ridge Elementary,47.1446971,-122.1509987
Sumner|Maple Lawn Elementary,47.1951047,-122.2322287
Sumner|McAlder Elementary,47.168921,-122.221826
Sumner|Mountain View Middle,47.1578808,-122.162077
Sumner|Sumner High,47.2034293,-122.2327959
Sumner|Sumner Middle,47.1951614,-122.2349557
Sumner|Victor Falls Elementary,47.1539527,-122.1789734
Sunnyside|Chief Kamiakin Elementary,46.3173639,-119.9975875
Sunnyside|Harrison Middle,46.3198997,-119.9982787
Sunnyside|Outlook Elementary,46.3454327,-120.0973374
Sunnyside|Pioneer Elementary,46.3159024,-119.9928381
Sunnyside|Sierra Vista Middle,46.3356109,-119.9981005
Sunnyside|Sun Valley Elementary,46.3380892,-119.9975776
Sunnyside|Sunnyside High,46.3231335,-119.9979125
Sunnyside|Sunnyside School District Office - Lincoln Building,46.3174757,-120.0124347
Sunnyside|Transportation COOP,46.3262618,-119.9879223
Sunnyside|Transportation Maintenance Center,49.326276,-119.987958
Sunnyside|Washington Elementary School (old),46.3184364,-120.0106944
Sunnyside|YV-Tech Sunnyside,46.3251932,-119.9876434
Tacoma|Angelo Giaudrone Middle,47.212032,-122.4592946
Tacoma|Arlington Elementary,47.1917809,-122.47407
Tacoma|Baker Middle,47.1817,-122.4463
Tacoma|Birney Elementary,47.1879977,-122.4505318
Tacoma|Blix Elementary,47.2224978,-122.4121868
Tacoma|Boze Elementary,47.1974,-122.41427
Tacoma|Browns Point Elementary,47.3025538,-122.4268306
Tacoma|Bryant Montessori,47.2543342,-122.4609599
Tacoma|Crescent Heights Elementary,47.2947904,-122.4002378
Tacoma|DeLong Elementary,47.2488841,-122.5014963
Tacoma|Downing Elementary,47.2700438,-122.5056832
Tacoma|Edison Elementary,47.2036051,-122.4737719
Tacoma|Fawcett Elementary,47.2021942,-122.429603
Tacoma|Fern Hill Elementary,47.179467,-122.4425839
Tacoma|First Creek Middle,47.2089669,-122.405515
Tacoma|Foss High,47.2393656,-122.4953511
Tacoma|Franklin Elementary,47.2482539,-122.4794969
Tacoma|Geiger Montessori,47.253899,-122.5351381
Tacoma|Grant Elementary,47.259,-122.4695
Tacoma|Gray Middle,47.1992155,-122.4915085
Tacoma|Hoyt Elementary,47.2723379,-122.4844448
Tacoma|Hunt Middle,47.2520317,-122.5240749
Tacoma|Jason Lee Middle,47.2563725,-122.4637844
Tacoma|Jefferson Elementary,47.2614048,-122.4954731
Tacoma|Larchmont Elementary,47.1784414,-122.4281581
Tacoma|Lincoln High,47.2249486,-122.4414275
Tacoma|Lister Elementary,47.2159686,-122.4000731
Tacoma|Lowell Elementary,47.2676839,-122.4663882
Tacoma|Lyon Elementary,47.2160028,-122.4310102
Tacoma|Madison Headstart,47.2193667,-122.4761697
Tacoma|Maintenance & Operations,47.2300457,-122.4829728
Tacoma|Manitou Park Elementary,47.1973149,-122.4950508
Tacoma|Mann Elementary,47.2096734,-122.4477951
Tacoma|Mason Middle,47.2732,-122.49013
Tacoma|McCarver Elementary,47.2415773,-122.4476989
Tacoma|McKinley Elementary,47.223999,-122.42096
Tacoma|Meeker Middle,47.2962601,-122.4022043
Tacoma|Mount Tahoma High,47.189713,-122.5023942
Tacoma|Northeast Tacoma Elementary,47.2819853,-122.3745856
Tacoma|Oakland High,47.2295561,-122.4859271
Tacoma|Park Avenue Center,47.1956338,-122.4416218
Tacoma|Point Defiance Elementary,47.2896095,-122.5178281
Tacoma|Reed Elementary,47.2258026,-122.4608062
Tacoma|Roosevelt Elementary,47.228244,-122.3993881
Tacoma|Science and Math Institute (SAMI),47.3029454,-122.5129637
Tacoma|Sheridan Elementary,47.2088027,-122.4203437
Tacoma|Sherman Elementary,47.2836,-122.49706
Tacoma|Skyline Elementary,47.2695596,-122.5261648
Tacoma|Stadium High,47.2661365,-122.4480174
Tacoma|Stafford Elementary,47.1743724,-122.455884
Tacoma|Stanley Elementary,47.2446098,-122.4598569
Tacoma|Stewart Middle,47.211316,-122.4349713
Tacoma|Tacoma School of the Arts-Pacific,47.2435333,-122.4366394
Tacoma|Tacoma School of the Arts-Ted Brown,47.2522012,-122.4393677
Tacoma|Truman Middle,47.2803438,-122.5134244
Tacoma|Wainwright Elementary,47.2415833,-122.5161693
Tacoma|Washington Elementary,47.2712607,-122.4866313
Tacoma|Whitman Elementary,47.2216442,-122.4486275
Tacoma|Whittier Elementary,47.2291195,-122.5143593
Tacoma|Willard Early Learning Center,47.2316039,-122.436088
Tacoma|Willie Stewart Academy,47.2448412,-122.4428276
Tacoma|Wilson High,47.2613163,-122.5061847
Taholah|Taholah,47.3440057,-124.2881762
Tahoma|Cedar River Middle,47.398162,-122.05132
Tahoma|Glacier Park Elementary,47.351785,-122.02595
Tahoma|Lake Wilderness Elementary,47.38453,-122.0476
Tahoma|Rock Creek Elementary,47.371502,-122.02253
Tahoma|Shadow Lake Elementary,47.399493,-122.05075
Tahoma|Tahoma Junior High School (formerly Summit),47.372329,-122.00012
Tahoma|Tahoma Middle School (formerly Tahoma JHS),47.4075,-122.015
Tahoma|Tahoma Senior High,47.388581,-122.10032
Tekoa|Tekoa Elementary,47.2242756,-117.0714268
Tekoa|Tekoa High,47.2236,-117.0674
Tenino|District Administration,46.860988,-122.846653
Tenino|Parkside Elementary,46.8572234,-122.8492435
Tenino|Tenino Elementary,46.86225,-122.84731
Tenino|Tenino High,46.858775,-122.85634
Tenino|Tenino Middle,46.861342,-122.84908
Thorp|Thorp Elementary and Junior Senior High,47.0693,-120.676
Toledo|Cowlitz Prairie Academy,46.440468,-122.849479
Toledo|District Offices,46.440703,-122.848936
Toledo|Toledo Elementary,46.4388517,-122.8529211
Toledo|Toledo High,46.449,-122.8473
Toledo|Toledo Middle,46.440842,-122.84978
Tonasket|District Office,48.7012,-119.43293
Tonasket|Tonasket Elementary,48.7019561,-119.432264
Tonasket|Tonasket Middle-High,48.701681,-119.43442
Toppenish|Eagle High,46.381,-120.326
Toppenish|Garfield Elementary,46.377202,-120.31806
Toppenish|Kirkwood Elementary,46.380905,-120.32545
Toppenish|Lincoln Elementary,46.3812,-120.30583
Toppenish|Toppenish High,46.38125,-120.32769
Toppenish|Toppenish Middle,46.3832,-120.3131
Toppenish|Valley View Elementary,46.383223,-120.30242
Touchet|Touchet Elementary and High,46.051,-118.6825
Toutle Lake|Toutle Lake Schools,46.324481,-122.74054
Trout Lake|Trout Lake,45.9890103,-121.5161462
Tukwila|Administration,47.474311,-122.274208
Tukwila|Cascade View Elementary,47.4813656,-122.292247
Tukwila|Foster High School Stadium,47.4743524,-122.2764989
Tukwila|Foster Senior High,47.4747244,-122.2805531
Tukwila|Showalter Middle,47.474725,-122.27481
Tukwila|Technology & Transportation,47.4757173,-122.2807965
Tukwila|Thorndyke Elementary,47.468186,-122.2769038
Tukwila|Tukwila Elementary,47.469093,-122.25906
Tumwater|A G West Black Hills High,46.9756,-122.9459
Tumwater|Black Lake Elementary,46.991339,-122.967
Tumwater|District Office,47.00724421,-122.9120237
Tumwater|East Olympia Elementary,46.960778,-122.83195
Tumwater|George Washington Bush Middle,46.96806,-122.92769
Tumwater|Life Skills Apartment,46,-122
Tumwater|Littlerock - 6205,46.9927842,-122.9239131
Tumwater|Littlerock - Duplex,46.9928258,-122.9243893
Tumwater|Littlerock Elementary,46.902843,-123.01509
Tumwater|Michael T. Simmons Elementary,47.0053134,-122.9115781
Tumwater|New Market Skills Center,46.9824052,-122.913683
Tumwater|Peter G. Schmidt Elementary School (old),46.987855,-122.90678
Tumwater|Support Service Facility,46.97149629,-122.9255799
Tumwater|Tumwater District Stadium,46.98794,-122.91493
Tumwater|Tumwater High,46.9855785,-122.9160055
Tumwater|Tumwater Hill Elementary,47.01619,-122.9229
Tumwater|Tumwater Middle,46.992036,-122.92448
Union Gap|Union Gap,46.556127,-120.479755
University Place|Chambers Elementary,47.2074996,-122.5574506
University Place|Curtis Junior High,47.2236623,-122.5538198
University Place|Curtis Senior High,47.2215512,-122.5501696
University Place|Drum Intermediate,47.2118421,-122.5419022
University Place|Evergreen Primary,47.2194456,-122.5325432
University Place|Narrows View Intermediate,47.2177665,-122.5418811
University Place|Sunset Primary,47.2155677,-122.564381
University Place|University Place Primary,47.2339219,-122.5519913
Valley|Paideia High,48.167988,-117.720521
Valley|Transportation Cooperative,48.157257,-117.693198
Valley|Valley Early Learning Center,48.169395,-117.72128
Valley|Valley K8 Addition  (Phase 3),48.1013,-117.4315
Valley|Valley,48.169395,-117.72128
Vancouver|Alki Middle,45.7232231,-122.68869
Vancouver|Benjamin Franklin Elementary,45.65959,-122.678093
Vancouver|Chinook Elementary,45.724013,-122.691034
Vancouver|Columbia River High,45.693706,-122.678157
Vancouver|Discovery Middle,45.651868,-122.664062
Vancouver|Dwight D. Eisenhower Elementary,45.688546,-122.677033
Vancouver|Felida Elementary,45.708276,-122.698923
Vancouver|Fir Grove Childrens Center,45.642535,-122.629684
Vancouver|Fort Vancouver High,45.636092,-122.612293
Vancouver|Fruit Valley Elementary,45.64718,-122.69292
Vancouver|Gaiser Middle,45.693909,-122.639555
Vancouver|Gate Program,45.63598,-122.63918
Vancouver|George C. Marshall Elementary,45.622317,-122.60592
Vancouver|Harney Elementary,45.626135,-122.635539
Vancouver|Harry S. Truman Elementary,45.65473,-122.62771
Vancouver|Hazel Dell Elementary,45.671241,-122.666465
Vancouver|Hough Elementary,45.635672,-122.675056
Vancouver|Hudson's Bay High,45.630993,-122.654023
Vancouver|Jason Lee Middle,45.68284,-122.680434
"Vancouver|Jim Parsley Education, Family and Community Center",45.6427968,-122.6255856
Vancouver|Lake Shore Elementary,45.688808,-122.69425
Vancouver|Lewis and Clark High,45.642654,-122.620833
Vancouver|Lieser,45.619458,-122.585042
Vancouver|Lincoln Elementary,45.65316,-122.675545
Vancouver|Martin Luther King Elementary,45.630516,-122.620278
Vancouver|McLoughlin Middle,45.623833,-122.61166
Vancouver|Minnehaha Elementary,45.662012,-122.642366
Vancouver|Peter S. Ogden Elementary,45.642715,-122.590417
Vancouver|Roosevelt Elementary,45.644103,-122.627549
Vancouver|Sacajawea Elementary,45.702563,-122.66525
Vancouver|Salmon Creek Elementary,45.713359,-122.655509
Vancouver|Sarah J. Anderson Elementary,45.695444,-122.69018
Vancouver|Skyview High,45.722605,-122.68424
Vancouver|Thomas Jefferson Middle,45.707572,-122.701268
Vancouver|Vancouver School of Arts and Academics,45.64394,-122.668498
Vancouver|Walnut Grove Elementary,45.66631,-122.598753
Vancouver|Washington Elementary,45.64366,-122.652462
Vashon Island|Chautauqua Elementary,47.4276232,-122.4524147
Vashon Island|Family Link Portables,47.423014,-122.455306
Vashon Island|Ground shed/shop,47.422103,-122.459083
Vashon Island|McMurray Middle,47.428087,-122.4544209
Vashon Island|Old Administration Building,47.421475,-122.459878
Vashon Island|Technology Portable,47.421572,-122.459436
